user_id,session_id,page,action,timestamp,source
6,4896,Cart,click,2026-03-27 12:59:00.129072,Google
6,4896,Checkout,view,2026-03-11 12:59:00.129094,Ads
6,4896,Search,click,2026-03-06 12:59:00.129118,Direct
6,4896,Profile,purchase,2026-03-24 12:59:00.129142,Ads
85,4919,Home,click,2026-03-26 12:59:00.129180,Google
85,4919,Product,click,2026-03-22 12:59:00.129196,Google
85,4919,Cart,purchase,2026-03-01 12:59:00.129209,Instagram
85,4919,Checkout,view,2026-03-28 12:59:00.129222,Ads
85,4919,Search,view,2026-03-13 12:59:00.129234,Google
85,4919,Profile,view,2026-03-03 12:59:00.129247,Ads
72,4003,Home,click,2026-03-08 12:59:00.129266,Instagram
72,4003,Product,purchase,2026-03-11 12:59:00.129279,Google
72,4003,Cart,scroll,2026-03-06 12:59:00.129292,Ads
72,4003,Checkout,scroll,2026-03-01 12:59:00.129305,Google
72,4003,Search,scroll,2026-03-21 12:59:00.129317,Instagram
72,4003,Profile,view,2026-02-28 12:59:00.129330,Facebook
99,4128,Home,click,2026-03-26 12:59:00.129347,Ads
99,4128,Product,click,2026-03-19 12:59:00.129361,Google
99,4128,Cart,purchase,2026-03-05 12:59:00.129374,Google
99,4128,Checkout,click,2026-03-08 12:59:00.129386,Facebook
99,4128,Search,click,2026-03-01 12:59:00.129399,Google
99,4128,Profile,view,2026-03-02 12:59:00.129412,Facebook
26,4675,Home,scroll,2026-02-26 12:59:00.129429,Direct
26,4675,Product,scroll,2026-03-09 12:59:00.129442,Facebook
26,4675,Cart,scroll,2026-03-16 12:59:00.129455,Facebook
26,4675,Checkout,scroll,2026-03-02 12:59:00.129468,Instagram
26,4675,Search,click,2026-03-16 12:59:00.129480,Instagram
26,4675,Profile,click,2026-03-15 12:59:00.129508,Google
17,2069,Home,view,2026-03-26 12:59:00.129527,Direct
17,2069,Product,purchase,2026-03-14 12:59:00.129540,Google
17,2069,Cart,scroll,2026-03-07 12:59:00.129553,Ads
17,2069,Checkout,view,2026-02-28 12:59:00.129566,Instagram
17,2069,Search,click,2026-03-21 12:59:00.129578,Direct
17,2069,Profile,scroll,2026-03-06 12:59:00.129591,Direct
185,1593,Home,view,2026-03-28 12:59:00.129608,Ads
185,1593,Product,view,2026-03-17 12:59:00.129620,Google
185,1593,Cart,view,2026-03-25 12:59:00.129633,Facebook
185,1593,Checkout,scroll,2026-03-06 12:59:00.129647,Google
185,1593,Search,purchase,2026-03-28 12:59:00.129659,Facebook
185,1593,Profile,scroll,2026-03-28 12:59:00.129680,Ads
78,4563,Home,click,2026-02-28 12:59:00.129698,Instagram
78,4563,Product,purchase,2026-03-13 12:59:00.129713,Google
78,4563,Cart,click,2026-02-27 12:59:00.129725,Direct
78,4563,Checkout,view,2026-03-10 12:59:00.129738,Facebook
78,4563,Search,scroll,2026-03-15 12:59:00.129751,Direct
78,4563,Profile,view,2026-03-19 12:59:00.129783,Direct
7,3575,Home,click,2026-03-10 12:59:00.129815,Ads
7,3575,Product,view,2026-03-09 12:59:00.129829,Facebook
7,3575,Cart,click,2026-03-15 12:59:00.129841,Instagram
7,3575,Checkout,scroll,2026-03-12 12:59:00.129854,Ads
7,3575,Search,view,2026-03-24 12:59:00.129867,Ads
7,3575,Profile,view,2026-03-12 12:59:00.129880,Instagram
13,3592,Home,click,2026-03-15 12:59:00.129898,Google
13,3592,Product,view,2026-03-25 12:59:00.129911,Facebook
13,3592,Cart,purchase,2026-02-27 12:59:00.129926,Instagram
13,3592,Checkout,view,2026-03-19 12:59:00.129939,Google
13,3592,Search,view,2026-03-21 12:59:00.129951,Ads
13,3592,Profile,scroll,2026-02-28 12:59:00.129964,Ads
92,1396,Home,view,2026-03-15 12:59:00.129981,Ads
92,1396,Product,purchase,2026-03-13 12:59:00.129994,Direct
92,1396,Cart,click,2026-03-18 12:59:00.130006,Google
92,1396,Checkout,view,2026-03-20 12:59:00.130019,Instagram
92,1396,Search,view,2026-03-04 12:59:00.130032,Direct
92,1396,Profile,click,2026-03-03 12:59:00.130045,Facebook
32,3503,Home,view,2026-03-14 12:59:00.130062,Google
32,3503,Product,scroll,2026-03-18 12:59:00.130075,Facebook
32,3503,Cart,view,2026-03-13 12:59:00.130088,Google
32,3503,Checkout,purchase,2026-03-10 12:59:00.130101,Ads
32,3503,Search,click,2026-02-26 12:59:00.130114,Ads
32,3503,Profile,purchase,2026-03-27 12:59:00.130127,Google
105,3478,Home,click,2026-03-08 12:59:00.130165,Facebook
105,3478,Product,scroll,2026-03-28 12:59:00.130179,Google
105,3478,Cart,purchase,2026-03-01 12:59:00.130192,Ads
105,3478,Checkout,scroll,2026-03-12 12:59:00.130205,Ads
105,3478,Search,scroll,2026-03-02 12:59:00.130225,Google
105,3478,Profile,click,2026-03-17 12:59:00.130250,Ads
106,1594,Home,click,2026-03-22 12:59:00.130282,Ads
106,1594,Product,purchase,2026-03-05 12:59:00.130306,Instagram
106,1594,Cart,click,2026-03-11 12:59:00.130329,Ads
106,1594,Checkout,click,2026-03-07 12:59:00.130351,Direct
106,1594,Search,view,2026-03-01 12:59:00.130377,Ads
106,1594,Profile,click,2026-03-16 12:59:00.130402,Ads
185,4260,Home,view,2026-03-20 12:59:00.130429,Google
185,4260,Product,view,2026-03-07 12:59:00.130442,Google
185,4260,Cart,view,2026-03-27 12:59:00.130456,Direct
185,4260,Checkout,click,2026-03-15 12:59:00.130469,Direct
185,4260,Search,purchase,2026-03-17 12:59:00.130482,Direct
185,4260,Profile,purchase,2026-03-20 12:59:00.130495,Ads
4,1228,Home,click,2026-03-11 12:59:00.130513,Facebook
4,1228,Product,purchase,2026-03-17 12:59:00.130525,Facebook
4,1228,Cart,purchase,2026-03-21 12:59:00.130538,Facebook
4,1228,Checkout,click,2026-03-13 12:59:00.130550,Instagram
4,1228,Search,view,2026-03-04 12:59:00.130563,Ads
4,1228,Profile,purchase,2026-03-20 12:59:00.130575,Ads
33,2874,Home,scroll,2026-03-10 12:59:00.130592,Facebook
33,2874,Product,purchase,2026-03-16 12:59:00.130606,Instagram
33,2874,Cart,scroll,2026-03-14 12:59:00.130619,Facebook
33,2874,Checkout,view,2026-03-19 12:59:00.130631,Google
33,2874,Search,view,2026-03-11 12:59:00.130643,Facebook
33,2874,Profile,view,2026-03-07 12:59:00.130656,Facebook
23,3362,Home,click,2026-03-23 12:59:00.130673,Facebook
23,3362,Product,scroll,2026-03-04 12:59:00.130687,Direct
23,3362,Cart,click,2026-03-22 12:59:00.130712,Facebook
23,3362,Checkout,click,2026-03-09 12:59:00.130726,Facebook
23,3362,Search,click,2026-03-04 12:59:00.130739,Ads
23,3362,Profile,click,2026-03-05 12:59:00.130751,Ads
113,2718,Home,purchase,2026-02-26 12:59:00.130800,Direct
113,2718,Product,view,2026-03-24 12:59:00.130820,Ads
113,2718,Cart,scroll,2026-03-14 12:59:00.130833,Ads
113,2718,Checkout,purchase,2026-02-28 12:59:00.130846,Facebook
113,2718,Search,purchase,2026-03-02 12:59:00.130859,Google
113,2718,Profile,view,2026-03-15 12:59:00.130873,Instagram
117,4215,Home,purchase,2026-03-28 12:59:00.130902,Ads
117,4215,Product,scroll,2026-03-11 12:59:00.130963,Direct
117,4215,Cart,view,2026-03-08 12:59:00.130979,Instagram
117,4215,Checkout,purchase,2026-03-16 12:59:00.130992,Instagram
117,4215,Search,click,2026-03-08 12:59:00.131005,Direct
117,4215,Profile,view,2026-03-04 12:59:00.131019,Google
176,3051,Home,scroll,2026-02-27 12:59:00.131037,Ads
176,3051,Product,view,2026-03-08 12:59:00.131050,Instagram
176,3051,Cart,click,2026-03-04 12:59:00.131063,Facebook
176,3051,Checkout,click,2026-03-10 12:59:00.131075,Instagram
176,3051,Search,purchase,2026-03-06 12:59:00.131088,Instagram
176,3051,Profile,purchase,2026-02-28 12:59:00.131100,Direct
123,3840,Home,click,2026-03-09 12:59:00.131117,Facebook
123,3840,Product,view,2026-03-02 12:59:00.131130,Facebook
123,3840,Cart,click,2026-03-19 12:59:00.131144,Ads
123,3840,Checkout,scroll,2026-02-28 12:59:00.131156,Direct
123,3840,Search,click,2026-03-16 12:59:00.131169,Facebook
123,3840,Profile,click,2026-03-28 12:59:00.131182,Direct
64,3884,Home,scroll,2026-03-27 12:59:00.131198,Google
64,3884,Product,view,2026-03-04 12:59:00.131212,Ads
64,3884,Cart,click,2026-03-26 12:59:00.131225,Google
64,3884,Checkout,click,2026-03-13 12:59:00.131237,Facebook
64,3884,Search,purchase,2026-02-26 12:59:00.131250,Direct
64,3884,Profile,view,2026-03-19 12:59:00.131262,Facebook
20,2956,Home,purchase,2026-02-27 12:59:00.131280,Ads
20,2956,Product,click,2026-03-10 12:59:00.131293,Instagram
20,2956,Cart,scroll,2026-03-20 12:59:00.131306,Ads
20,2956,Checkout,purchase,2026-03-18 12:59:00.131319,Ads
20,2956,Search,view,2026-03-24 12:59:00.131331,Facebook
20,2956,Profile,view,2026-03-18 12:59:00.131344,Instagram
34,3609,Home,click,2026-02-28 12:59:00.131361,Google
34,3609,Product,click,2026-02-27 12:59:00.131374,Google
34,3609,Cart,scroll,2026-03-28 12:59:00.131386,Ads
34,3609,Checkout,view,2026-03-19 12:59:00.131399,Facebook
34,3609,Search,scroll,2026-03-28 12:59:00.131411,Direct
34,3609,Profile,scroll,2026-03-22 12:59:00.131424,Google
156,1489,Home,purchase,2026-03-15 12:59:00.131442,Instagram
156,1489,Product,view,2026-03-08 12:59:00.131455,Instagram
156,1489,Cart,click,2026-03-07 12:59:00.131468,Google
156,1489,Checkout,click,2026-03-14 12:59:00.131481,Facebook
156,1489,Search,purchase,2026-03-07 12:59:00.131494,Direct
156,1489,Profile,click,2026-03-25 12:59:00.131506,Direct
60,1393,Home,click,2026-03-23 12:59:00.131534,Direct
60,1393,Product,view,2026-03-09 12:59:00.131548,Facebook
60,1393,Cart,click,2026-03-15 12:59:00.131561,Facebook
60,1393,Checkout,click,2026-03-06 12:59:00.131575,Google
60,1393,Search,purchase,2026-03-16 12:59:00.131588,Instagram
60,1393,Profile,view,2026-03-13 12:59:00.131604,Instagram
85,3164,Home,view,2026-03-20 12:59:00.131621,Instagram
85,3164,Product,click,2026-03-17 12:59:00.131634,Ads
85,3164,Cart,scroll,2026-02-28 12:59:00.131647,Instagram
85,3164,Checkout,click,2026-03-02 12:59:00.131660,Google
85,3164,Search,scroll,2026-03-18 12:59:00.131672,Direct
85,3164,Profile,scroll,2026-02-28 12:59:00.131685,Ads
170,1043,Home,click,2026-03-19 12:59:00.131709,Google
170,1043,Product,purchase,2026-03-24 12:59:00.131724,Instagram
170,1043,Cart,purchase,2026-03-06 12:59:00.131737,Google
170,1043,Checkout,purchase,2026-03-26 12:59:00.131750,Direct
170,1043,Search,view,2026-03-16 12:59:00.131763,Google
170,1043,Profile,click,2026-03-15 12:59:00.131806,Facebook
187,1328,Home,purchase,2026-03-21 12:59:00.131830,Instagram
187,1328,Product,scroll,2026-03-01 12:59:00.131844,Direct
187,1328,Cart,scroll,2026-03-17 12:59:00.131857,Instagram
187,1328,Checkout,scroll,2026-03-01 12:59:00.131869,Ads
187,1328,Search,purchase,2026-02-27 12:59:00.131883,Google
187,1328,Profile,scroll,2026-03-06 12:59:00.131896,Direct
20,2650,Home,click,2026-03-15 12:59:00.131913,Facebook
20,2650,Product,scroll,2026-03-11 12:59:00.131926,Ads
20,2650,Cart,purchase,2026-03-13 12:59:00.131939,Ads
20,2650,Checkout,scroll,2026-03-27 12:59:00.131952,Instagram
20,2650,Search,purchase,2026-03-01 12:59:00.131965,Ads
20,2650,Profile,click,2026-03-15 12:59:00.131978,Facebook
129,1754,Home,view,2026-03-14 12:59:00.131995,Direct
129,1754,Product,click,2026-03-18 12:59:00.132008,Facebook
129,1754,Cart,scroll,2026-03-01 12:59:00.132021,Ads
129,1754,Checkout,view,2026-03-20 12:59:00.132033,Ads
129,1754,Search,purchase,2026-03-22 12:59:00.132046,Instagram
129,1754,Profile,scroll,2026-03-17 12:59:00.132059,Google
63,2657,Home,purchase,2026-03-25 12:59:00.132076,Ads
63,2657,Product,purchase,2026-03-17 12:59:00.132088,Direct
63,2657,Cart,scroll,2026-03-19 12:59:00.132101,Google
63,2657,Checkout,purchase,2026-03-22 12:59:00.132114,Instagram
63,2657,Search,scroll,2026-03-21 12:59:00.132126,Ads
63,2657,Profile,click,2026-03-23 12:59:00.132139,Facebook
148,4629,Home,scroll,2026-03-21 12:59:00.132155,Ads
148,4629,Product,purchase,2026-03-07 12:59:00.132178,Ads
148,4629,Cart,click,2026-03-12 12:59:00.132192,Instagram
148,4629,Checkout,scroll,2026-03-20 12:59:00.132205,Facebook
148,4629,Search,scroll,2026-03-20 12:59:00.132218,Direct
148,4629,Profile,scroll,2026-03-10 12:59:00.132231,Facebook
116,1431,Home,click,2026-03-11 12:59:00.132250,Google
116,1431,Product,scroll,2026-03-12 12:59:00.132262,Instagram
116,1431,Cart,view,2026-03-13 12:59:00.132275,Google
116,1431,Checkout,scroll,2026-03-23 12:59:00.132287,Google
116,1431,Search,purchase,2026-03-25 12:59:00.132300,Ads
116,1431,Profile,scroll,2026-03-14 12:59:00.132312,Facebook
139,4702,Home,purchase,2026-03-17 12:59:00.132330,Google
139,4702,Product,click,2026-03-09 12:59:00.132343,Ads
139,4702,Cart,scroll,2026-03-08 12:59:00.132356,Instagram
139,4702,Checkout,purchase,2026-03-21 12:59:00.132369,Ads
139,4702,Search,click,2026-03-01 12:59:00.132381,Direct
139,4702,Profile,scroll,2026-03-23 12:59:00.132394,Ads
43,3222,Home,click,2026-03-26 12:59:00.132411,Facebook
43,3222,Product,purchase,2026-03-18 12:59:00.132424,Google
43,3222,Cart,scroll,2026-03-11 12:59:00.132436,Google
43,3222,Checkout,view,2026-03-03 12:59:00.132449,Ads
43,3222,Search,view,2026-03-23 12:59:00.132462,Ads
43,3222,Profile,purchase,2026-03-05 12:59:00.132474,Google
97,4735,Home,purchase,2026-02-28 12:59:00.132492,Direct
97,4735,Product,purchase,2026-03-17 12:59:00.132505,Direct
97,4735,Cart,scroll,2026-03-06 12:59:00.132517,Ads
97,4735,Checkout,click,2026-02-28 12:59:00.132530,Instagram
97,4735,Search,scroll,2026-03-01 12:59:00.132543,Direct
97,4735,Profile,view,2026-03-21 12:59:00.132556,Ads
194,2330,Home,view,2026-03-11 12:59:00.132573,Facebook
194,2330,Product,click,2026-03-27 12:59:00.132586,Google
194,2330,Cart,purchase,2026-03-09 12:59:00.132599,Facebook
194,2330,Checkout,scroll,2026-02-28 12:59:00.132611,Direct
194,2330,Search,scroll,2026-03-07 12:59:00.132632,Google
194,2330,Profile,view,2026-03-27 12:59:00.132646,Facebook
24,2659,Home,view,2026-03-10 12:59:00.132664,Ads
24,2659,Product,click,2026-03-22 12:59:00.132677,Ads
24,2659,Cart,view,2026-03-19 12:59:00.132692,Google
24,2659,Checkout,scroll,2026-03-16 12:59:00.132705,Google
24,2659,Search,view,2026-02-27 12:59:00.132718,Ads
24,2659,Profile,view,2026-03-11 12:59:00.132732,Instagram
122,1828,Home,scroll,2026-03-07 12:59:00.132749,Instagram
122,1828,Product,view,2026-02-27 12:59:00.132763,Instagram
122,1828,Cart,view,2026-03-15 12:59:00.132817,Ads
122,1828,Checkout,scroll,2026-03-22 12:59:00.132833,Facebook
122,1828,Search,view,2026-03-04 12:59:00.132846,Instagram
122,1828,Profile,scroll,2026-03-12 12:59:00.132859,Facebook
9,2745,Home,view,2026-03-03 12:59:00.132877,Direct
9,2745,Product,scroll,2026-03-02 12:59:00.132889,Direct
9,2745,Cart,scroll,2026-03-17 12:59:00.132902,Instagram
9,2745,Checkout,scroll,2026-02-28 12:59:00.132915,Instagram
9,2745,Search,scroll,2026-03-06 12:59:00.132928,Direct
9,2745,Profile,purchase,2026-03-02 12:59:00.132941,Ads
145,1273,Home,purchase,2026-03-24 12:59:00.132958,Direct
145,1273,Product,purchase,2026-03-05 12:59:00.132971,Facebook
145,1273,Cart,purchase,2026-02-27 12:59:00.132984,Ads
145,1273,Checkout,click,2026-03-14 12:59:00.132997,Facebook
145,1273,Search,view,2026-03-25 12:59:00.133009,Direct
145,1273,Profile,scroll,2026-03-01 12:59:00.133022,Direct
148,1873,Home,scroll,2026-03-17 12:59:00.133039,Ads
148,1873,Product,purchase,2026-03-18 12:59:00.133051,Ads
148,1873,Cart,purchase,2026-03-24 12:59:00.133064,Facebook
148,1873,Checkout,purchase,2026-03-26 12:59:00.133077,Google
148,1873,Search,scroll,2026-03-07 12:59:00.133090,Direct
148,1873,Profile,scroll,2026-03-01 12:59:00.133102,Direct
87,4557,Home,view,2026-03-04 12:59:00.133120,Facebook
87,4557,Product,view,2026-03-01 12:59:00.133134,Direct
87,4557,Cart,purchase,2026-03-07 12:59:00.133147,Ads
87,4557,Checkout,click,2026-03-25 12:59:00.133159,Google
87,4557,Search,scroll,2026-03-14 12:59:00.133172,Instagram
87,4557,Profile,scroll,2026-03-21 12:59:00.133185,Ads
141,2224,Home,click,2026-03-09 12:59:00.133203,Ads
141,2224,Product,click,2026-03-18 12:59:00.133225,Direct
141,2224,Cart,click,2026-03-13 12:59:00.133250,Google
141,2224,Checkout,scroll,2026-03-01 12:59:00.133274,Ads
141,2224,Search,click,2026-03-16 12:59:00.133298,Google
141,2224,Profile,view,2026-03-07 12:59:00.133322,Direct
59,1715,Home,click,2026-03-13 12:59:00.133355,Ads
59,1715,Product,click,2026-03-23 12:59:00.133380,Instagram
59,1715,Cart,purchase,2026-02-26 12:59:00.133404,Direct
59,1715,Checkout,click,2026-02-26 12:59:00.133429,Direct
59,1715,Search,click,2026-03-20 12:59:00.133455,Direct
59,1715,Profile,view,2026-03-03 12:59:00.133480,Facebook
28,3147,Home,scroll,2026-02-26 12:59:00.133512,Google
28,3147,Product,purchase,2026-03-19 12:59:00.133541,Facebook
28,3147,Cart,scroll,2026-03-24 12:59:00.133588,Google
28,3147,Checkout,purchase,2026-03-12 12:59:00.133615,Direct
28,3147,Search,purchase,2026-02-27 12:59:00.133630,Google
28,3147,Profile,click,2026-03-17 12:59:00.133643,Direct
156,3933,Home,scroll,2026-03-15 12:59:00.133662,Instagram
156,3933,Product,scroll,2026-03-12 12:59:00.133675,Facebook
156,3933,Cart,view,2026-02-27 12:59:00.133688,Facebook
156,3933,Checkout,scroll,2026-03-09 12:59:00.133701,Direct
156,3933,Search,scroll,2026-02-28 12:59:00.133715,Facebook
156,3933,Profile,view,2026-03-18 12:59:00.133734,Instagram
81,3444,Home,click,2026-02-27 12:59:00.133783,Direct
81,3444,Product,view,2026-03-27 12:59:00.133813,Facebook
81,3444,Cart,purchase,2026-03-10 12:59:00.133854,Instagram
81,3444,Checkout,view,2026-03-14 12:59:00.133882,Ads
81,3444,Search,click,2026-03-08 12:59:00.133906,Instagram
81,3444,Profile,scroll,2026-02-27 12:59:00.133932,Instagram
3,1321,Home,view,2026-03-07 12:59:00.133966,Instagram
3,1321,Product,view,2026-03-09 12:59:00.133988,Facebook
3,1321,Cart,scroll,2026-03-14 12:59:00.134009,Direct
3,1321,Checkout,view,2026-02-28 12:59:00.134030,Ads
3,1321,Search,view,2026-03-26 12:59:00.134053,Ads
3,1321,Profile,view,2026-03-12 12:59:00.134079,Ads
45,2527,Home,view,2026-03-02 12:59:00.134225,Google
45,2527,Product,purchase,2026-03-23 12:59:00.134245,Facebook
45,2527,Cart,click,2026-02-27 12:59:00.134259,Direct
45,2527,Checkout,click,2026-03-07 12:59:00.134275,Direct
45,2527,Search,view,2026-03-21 12:59:00.134300,Facebook
45,2527,Profile,purchase,2026-03-13 12:59:00.134323,Facebook
59,4462,Home,scroll,2026-03-14 12:59:00.134354,Ads
59,4462,Product,scroll,2026-03-04 12:59:00.134439,Google
59,4462,Cart,purchase,2026-03-01 12:59:00.134452,Facebook
59,4462,Checkout,scroll,2026-02-26 12:59:00.134465,Direct
59,4462,Search,scroll,2026-03-11 12:59:00.134478,Instagram
59,4462,Profile,purchase,2026-03-22 12:59:00.134491,Facebook
10,2336,Home,click,2026-03-04 12:59:00.134509,Google
10,2336,Product,view,2026-03-26 12:59:00.134523,Ads
10,2336,Cart,scroll,2026-03-28 12:59:00.134536,Google
10,2336,Checkout,view,2026-03-03 12:59:00.134553,Instagram
10,2336,Search,scroll,2026-03-20 12:59:00.134578,Instagram
10,2336,Profile,purchase,2026-03-09 12:59:00.134603,Direct
155,2100,Home,scroll,2026-03-25 12:59:00.134635,Ads
155,2100,Product,scroll,2026-02-27 12:59:00.134659,Ads
155,2100,Cart,click,2026-03-01 12:59:00.134701,Facebook
155,2100,Checkout,purchase,2026-03-22 12:59:00.134730,Direct
155,2100,Search,click,2026-02-28 12:59:00.134755,Direct
155,2100,Profile,view,2026-02-26 12:59:00.134804,Google
68,4348,Home,scroll,2026-03-13 12:59:00.134847,Google
68,4348,Product,scroll,2026-03-27 12:59:00.134864,Instagram
68,4348,Cart,scroll,2026-03-12 12:59:00.134878,Ads
68,4348,Checkout,purchase,2026-03-13 12:59:00.134891,Ads
68,4348,Search,view,2026-03-07 12:59:00.134904,Direct
68,4348,Profile,scroll,2026-03-11 12:59:00.134917,Instagram
151,2653,Home,scroll,2026-03-05 12:59:00.134935,Direct
151,2653,Product,scroll,2026-03-13 12:59:00.134948,Instagram
151,2653,Cart,purchase,2026-02-26 12:59:00.134961,Facebook
151,2653,Checkout,purchase,2026-03-28 12:59:00.134974,Facebook
151,2653,Search,scroll,2026-02-27 12:59:00.134986,Ads
151,2653,Profile,purchase,2026-03-03 12:59:00.134998,Direct
38,4108,Home,view,2026-03-09 12:59:00.135016,Direct
38,4108,Product,view,2026-03-19 12:59:00.135028,Instagram
38,4108,Cart,scroll,2026-03-24 12:59:00.135041,Google
38,4108,Checkout,click,2026-03-02 12:59:00.135053,Facebook
38,4108,Search,view,2026-03-18 12:59:00.135066,Ads
38,4108,Profile,click,2026-03-03 12:59:00.135079,Facebook
109,3047,Home,view,2026-03-18 12:59:00.135096,Ads
109,3047,Product,purchase,2026-03-10 12:59:00.135109,Ads
109,3047,Cart,purchase,2026-03-23 12:59:00.135121,Ads
109,3047,Checkout,purchase,2026-03-08 12:59:00.135134,Direct
109,3047,Search,click,2026-03-22 12:59:00.135146,Ads
109,3047,Profile,view,2026-03-27 12:59:00.135159,Ads
145,3730,Home,purchase,2026-03-17 12:59:00.135176,Direct
145,3730,Product,click,2026-03-18 12:59:00.135189,Instagram
145,3730,Cart,view,2026-03-17 12:59:00.135201,Google
145,3730,Checkout,scroll,2026-03-02 12:59:00.135214,Direct
145,3730,Search,view,2026-03-22 12:59:00.135229,Ads
145,3730,Profile,scroll,2026-03-17 12:59:00.135252,Direct
102,1424,Home,view,2026-03-25 12:59:00.135272,Facebook
102,1424,Product,view,2026-03-02 12:59:00.135285,Instagram
102,1424,Cart,purchase,2026-03-20 12:59:00.135298,Facebook
102,1424,Checkout,view,2026-03-27 12:59:00.135311,Facebook
102,1424,Search,view,2026-02-28 12:59:00.135324,Direct
102,1424,Profile,scroll,2026-03-09 12:59:00.135336,Ads
2,2758,Home,view,2026-03-22 12:59:00.135354,Google
2,2758,Product,purchase,2026-03-02 12:59:00.135367,Ads
2,2758,Cart,scroll,2026-03-24 12:59:00.135380,Google
2,2758,Checkout,purchase,2026-02-26 12:59:00.135400,Direct
2,2758,Search,scroll,2026-03-18 12:59:00.135414,Direct
2,2758,Profile,view,2026-03-06 12:59:00.135426,Facebook
200,4589,Home,view,2026-03-11 12:59:00.135444,Facebook
200,4589,Product,click,2026-03-08 12:59:00.135457,Google
200,4589,Cart,view,2026-03-02 12:59:00.135470,Direct
200,4589,Checkout,click,2026-03-14 12:59:00.135482,Google
200,4589,Search,click,2026-03-16 12:59:00.135495,Ads
200,4589,Profile,view,2026-03-09 12:59:00.135508,Instagram
32,2887,Home,scroll,2026-03-19 12:59:00.135525,Facebook
32,2887,Product,view,2026-03-07 12:59:00.135538,Facebook
32,2887,Cart,purchase,2026-03-03 12:59:00.135550,Google
32,2887,Checkout,view,2026-03-13 12:59:00.135563,Ads
32,2887,Search,view,2026-03-09 12:59:00.135575,Facebook
32,2887,Profile,purchase,2026-03-22 12:59:00.135588,Facebook
40,1422,Home,purchase,2026-03-25 12:59:00.135605,Ads
40,1422,Product,purchase,2026-03-25 12:59:00.135618,Ads
40,1422,Cart,scroll,2026-03-23 12:59:00.135631,Google
40,1422,Checkout,click,2026-03-27 12:59:00.135643,Ads
40,1422,Search,click,2026-03-22 12:59:00.135656,Ads
40,1422,Profile,scroll,2026-02-26 12:59:00.135669,Google
173,1739,Home,purchase,2026-03-18 12:59:00.135686,Ads
173,1739,Product,view,2026-03-28 12:59:00.135699,Ads
173,1739,Cart,click,2026-03-07 12:59:00.135711,Facebook
173,1739,Checkout,click,2026-03-22 12:59:00.135724,Ads
173,1739,Search,view,2026-03-13 12:59:00.135736,Instagram
173,1739,Profile,purchase,2026-03-16 12:59:00.135748,Google
20,2013,Home,purchase,2026-03-24 12:59:00.135783,Ads
20,2013,Product,view,2026-03-21 12:59:00.135808,Google
20,2013,Cart,click,2026-03-20 12:59:00.135821,Instagram
20,2013,Checkout,view,2026-03-06 12:59:00.135834,Ads
20,2013,Search,view,2026-03-24 12:59:00.135847,Instagram
20,2013,Profile,view,2026-03-01 12:59:00.135860,Instagram
82,1849,Home,scroll,2026-03-01 12:59:00.135877,Instagram
82,1849,Product,purchase,2026-03-05 12:59:00.135890,Facebook
82,1849,Cart,click,2026-02-26 12:59:00.135903,Direct
82,1849,Checkout,click,2026-03-26 12:59:00.135916,Ads
82,1849,Search,purchase,2026-02-27 12:59:00.135928,Facebook
82,1849,Profile,view,2026-02-27 12:59:00.135941,Direct
49,3277,Home,click,2026-03-15 12:59:00.135959,Google
49,3277,Product,scroll,2026-03-14 12:59:00.135972,Ads
49,3277,Cart,scroll,2026-02-26 12:59:00.135985,Instagram
49,3277,Checkout,view,2026-03-02 12:59:00.135999,Facebook
49,3277,Search,view,2026-03-28 12:59:00.136022,Instagram
49,3277,Profile,purchase,2026-02-27 12:59:00.136035,Google
90,1603,Home,purchase,2026-03-26 12:59:00.136053,Facebook
90,1603,Product,purchase,2026-03-09 12:59:00.136067,Instagram
90,1603,Cart,purchase,2026-03-19 12:59:00.136080,Facebook
90,1603,Checkout,click,2026-03-20 12:59:00.136092,Direct
90,1603,Search,view,2026-03-05 12:59:00.136105,Google
90,1603,Profile,click,2026-02-27 12:59:00.136118,Facebook
12,1222,Home,scroll,2026-03-06 12:59:00.136136,Ads
12,1222,Product,click,2026-02-26 12:59:00.136149,Ads
12,1222,Cart,click,2026-03-22 12:59:00.136162,Ads
12,1222,Checkout,scroll,2026-03-05 12:59:00.136182,Facebook
12,1222,Search,view,2026-02-26 12:59:00.136197,Google
12,1222,Profile,purchase,2026-02-26 12:59:00.136210,Google
80,4158,Home,view,2026-03-03 12:59:00.136227,Google
80,4158,Product,view,2026-03-16 12:59:00.136240,Google
80,4158,Cart,purchase,2026-03-02 12:59:00.136254,Google
80,4158,Checkout,scroll,2026-02-26 12:59:00.136266,Ads
80,4158,Search,view,2026-03-05 12:59:00.136279,Google
80,4158,Profile,scroll,2026-03-18 12:59:00.136292,Direct
136,2334,Home,purchase,2026-03-28 12:59:00.136309,Facebook
136,2334,Product,purchase,2026-03-19 12:59:00.136322,Ads
136,2334,Cart,view,2026-03-10 12:59:00.136334,Ads
136,2334,Checkout,purchase,2026-03-14 12:59:00.136347,Ads
136,2334,Search,scroll,2026-03-03 12:59:00.136359,Direct
136,2334,Profile,click,2026-03-13 12:59:00.136372,Instagram
83,2305,Home,view,2026-03-17 12:59:00.136390,Instagram
83,2305,Product,click,2026-02-27 12:59:00.136403,Facebook
83,2305,Cart,purchase,2026-03-20 12:59:00.136416,Facebook
